id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1085827325789229058,1085827325789229058,1547716382000,2019-01-17,10:13:02,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,En la #AcademiadeInfantería de #Toledo junto a Margarita Robles y @milagrostolon @Defensagob pic.twitter.com/vRAzqSVRvq,"['milagrostolon', 'defensagob']",[],"['https://pbs.twimg.com/media/DxGiCTgWkAAtUL9.jpg', 'https://pbs.twimg.com/media/DxGiEqDWsAAbL7f.jpg', 'https://pbs.twimg.com/media/DxGiJIcX4AAg4bq.jpg']",0,1,2,"['#academiadeinfantería', '#toledo']",[],https://twitter.com/DGobiernoCLM/status/1085827325789229058,False,,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}, {'user_id': '542031363', 'username': 'milagrostolon'}, {'user_id': '274035504', 'username': 'Defensagob'}]",,,,
1084152976963485697,1084152976963485697,1547317186000,2019-01-12,19:19:46,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,Nuestro más sincero pésame a la familia de la fallecida en la explosión de hoy en París. Una castellano-manchega que estaba de visita en la capital francesa,[],[],[],0,0,3,[],[],https://twitter.com/DGobiernoCLM/status/1084152976963485697,False,,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1084052474447777793,1084052474447777793,1547293225000,2019-01-12,12:40:25,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#PGEparaUnPaísMejor #PGE2019 https://twitter.com/mitmagob/status/1083756941673988096 …,[],['https://twitter.com/mitmagob/status/1083756941673988096'],[],0,0,0,"['#pgeparaunpaísmejor', '#pge2019']",[],https://twitter.com/DGobiernoCLM/status/1084052474447777793,False,https://twitter.com/mitmagob/status/1083756941673988096,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1083747798036684807,1083747798036684807,1547220584000,2019-01-11,16:29:44,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#PGE2019 #PGEparaUnPaísMejor pic.twitter.com/EV7zOppFMs,[],[],['https://pbs.twimg.com/media/Dwo-3zZWoAoLfKQ.jpg'],0,1,0,"['#pge2019', '#pgeparaunpaísmejor']",[],https://twitter.com/DGobiernoCLM/status/1083747798036684807,False,,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1083733883135451136,1083733883135451136,1547217267000,2019-01-11,15:34:27,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#PGE2019 #PGEparaUnPaísMejor pic.twitter.com/SgimnWD36Y,[],[],['https://pbs.twimg.com/media/DwoyNsbXQAE0vKs.jpg'],0,0,0,"['#pge2019', '#pgeparaunpaísmejor']",[],https://twitter.com/DGobiernoCLM/status/1083733883135451136,False,,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1083701955703291904,1083701955703291904,1547209655000,2019-01-11,13:27:35,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#PGE2019 #PGEParaUnPaísMejor https://twitter.com/desdelamoncloa/status/1083701246551379968 …,[],['https://twitter.com/desdelamoncloa/status/1083701246551379968'],[],0,1,1,"['#pge2019', '#pgeparaunpaísmejor']",[],https://twitter.com/DGobiernoCLM/status/1083701955703291904,False,https://twitter.com/desdelamoncloa/status/1083701246551379968,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1083358976983646212,1083358976983646212,1547127882000,2019-01-10,14:44:42,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#RD1234 #RetoDemográfico https://twitter.com/24clm/status/1083339449684119554 …,[],['https://twitter.com/24clm/status/1083339449684119554'],[],0,3,4,"['#rd1234', '#retodemográfico']",[],https://twitter.com/DGobiernoCLM/status/1083358976983646212,False,https://twitter.com/24clm/status/1083339449684119554,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1083049986240196608,1083049986240196608,1547054213000,2019-01-09,18:16:53,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#EresEspañaGlobal https://twitter.com/lozanoirene/status/1083017931678777344 …,[],['https://twitter.com/lozanoirene/status/1083017931678777344'],[],0,1,4,['#eresespañaglobal'],[],https://twitter.com/DGobiernoCLM/status/1083049986240196608,False,https://twitter.com/lozanoirene/status/1083017931678777344,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1082619442545205248,1082619442545205248,1546951563000,2019-01-08,13:46:03,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#ViolenciaDeGenero https://twitter.com/desdelamoncloa/status/1082617660104470528 …,[],['https://twitter.com/desdelamoncloa/status/1082617660104470528'],[],0,1,0,['#violenciadegenero'],[],https://twitter.com/DGobiernoCLM/status/1082619442545205248,False,https://twitter.com/desdelamoncloa/status/1082617660104470528,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1081149618480730113,1081149618480730113,1546601130000,2019-01-04,12:25:30,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#ComercioSeguro https://twitter.com/interiorgob/status/1081101928371798016 …,[],['https://twitter.com/interiorgob/status/1081101928371798016'],[],0,0,0,['#comercioseguro'],[],https://twitter.com/DGobiernoCLM/status/1081149618480730113,False,https://twitter.com/interiorgob/status/1081101928371798016,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1081148951137529856,1081148951137529856,1546600971000,2019-01-04,12:22:51,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#StopMachismo https://twitter.com/carmencalvo_/status/1081110208892547073 …,[],['https://twitter.com/carmencalvo_/status/1081110208892547073'],[],0,1,2,['#stopmachismo'],[],https://twitter.com/DGobiernoCLM/status/1081148951137529856,False,https://twitter.com/carmencalvo_/status/1081110208892547073,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1080781834152280064,1080781834152280064,1546513443000,2019-01-03,12:04:03,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#NosQueremosVivas #BastaYa https://twitter.com/carmencalvo_/status/1080746124712001537 …,[],['https://twitter.com/carmencalvo_/status/1080746124712001537'],[],0,0,0,"['#nosqueremosvivas', '#bastaya']",[],https://twitter.com/DGobiernoCLM/status/1080781834152280064,False,https://twitter.com/carmencalvo_/status/1080746124712001537,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1080781703537459201,1080781703537459201,1546513412000,2019-01-03,12:03:32,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#Igualdad #paro https://twitter.com/sanchezcastejon/status/1080747503820173312 …,[],['https://twitter.com/sanchezcastejon/status/1080747503820173312'],[],0,3,4,"['#igualdad', '#paro']",[],https://twitter.com/DGobiernoCLM/status/1080781703537459201,False,https://twitter.com/sanchezcastejon/status/1080747503820173312,0,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
1079821679382224898,1079821679382224898,1546284525000,2018-12-31,20:28:45,CEST,725623078642966528,dgobiernoclm,Delegación del Gobierno en CLM,,#Soy2030 #Feliz2019 pic.twitter.com/Qx8y1Bdg8q,[],[],[],0,1,3,"['#soy2030', '#feliz2019']",[],https://twitter.com/DGobiernoCLM/status/1079821679382224898,False,,1,,,,,,,"[{'user_id': '725623078642966528', 'username': 'DGobiernoCLM'}]",,,,
